"id","severite","verdict","flux_sources","pages","fichiers","element","constat","preuves","correction"
"U196","MINEUR","DÉGRADÉ","10;21","/;/index-fr;/pricing;/tarifs;pied de page des 26 pages","demo.css;home.css;solution-page.css;styles.css","Hero de l'accueil en polices système, 5 piles de polices","`getComputedStyle(h1).fontFamily` = `-apple-system, BlinkMacSystemFont, ""SF Pro Display"", ""SF Pro Text"", ""Helvetica Neue"", sans-serif` (demo.css l.18, `--apple-font`) dans les 3 moteurs : sur Linux et Windows le titre, le sous-titre et la pastille tombent sur la sans-serif système (pastille 568 px en Chromium contre 624 px en Firefox et WebKit) alors que le reste du site est en Inter, pourtant chargée ; le rapport 21 mesure 5 piles distinctes (Inter, pile système du hero, `""DM Serif Display"", Georgia, serif` du pied de page, `""DM Serif Display"", serif` de la page solution, pile Inter courte du h1 des tarifs) ; BRAND.md l.45 documente la pile système comme un choix.","10 (l.16) : docs/audit-total/screens/10/home-1440-hero-aurora.png, home-1440-pastille-breaking-news.png ; data/parcours-*.json, étape R-rendu, fonts.h1Family ; data/parcours-*.json P3-demo, eyebrow.rect || 21 (l.29) : summary.md §2 (familles, h1) ; docs/audit-total/screens/21/planche-titres-h1-1440-1.png","demo.css ligne 18 : remplacer `--apple-font:        -apple-system, BlinkMacSystemFont, 'SF Pro Display', 'SF Pro Text', 'Helvetica Neue', sans-serif;` par `--apple-font:        'Inter', -apple-system, BlinkMacSystemFont, 'SF Pro Display', 'SF Pro Text', 'Helvetica Neue', sans-serif;` ; rapport 21 (D19) : home.css l.48 ajouter `font-family:'Inter',-apple-system,BlinkMacSystemFont,'Segoe UI',Roboto,'Helvetica Neue',Arial,sans-serif;` ; demo.css l.8 `--apple-label: #1a1a1a;` ; solution-page.css l.238 `font-family:""DM Serif Display"",Georgia,serif;` ; styles.css l.3781 supprimer la ligne `font-family`"
"U197","MINEUR","DÉGRADÉ","16;17","/pricing;/tarifs;/ et /index-fr (section tarifs, hero) ;/our-solution;/notre-solution","pricing-interactive.css;demo.css;solution-page.css","Configurateur : kicker, période et paliers à 3,5 et 4,5:1","`.pricing-config-kicker` « Synthetic Swarm » (13 px, #777 : 4,47), `.pricing-config-period` « /mois » (15 px, #888 : 3,54), boutons paliers inactifs (12 px, #777 hérité de `.pricing-range-steps` l.145) : 7 nœuds axe, 9 textes par page ; Lighthouse Accessibilité 95 sur /pricing et /tarifs, 96 sur les accueils (badge du hero blanc sur #e74c3c 3,82), 97 sur les pages solution (`.story-number` 3,57 à 3,77, `.story-product-bar > span` 4,44), plus `heading-order` (h3 sans h2) et `label-content-name-mismatch` du bouton langue sur les 26 pages en desktop.","16 (l.17) : Annexe A ; annexe D ; docs/audit-total/screens/16/pricing-1440-curseur-focus.png || 17 (l.32) : Annexe A « Diagnostics » ; `lh/*-p1.json` audits `color-contrast`, `heading-order`, `label-content-name-mismatch`","pricing-interactive.css ligne 41 (bloc `.pricing-config-kicker`) : `color: #6d6d6d;` ; ligne 63 (bloc `.pricing-config-period`) : `color: #6d6d6d;` ; ligne 145 (bloc `.pricing-range-steps`) : `color: #6d6d6d;` (#6d6d6d : 5,17 sur blanc, 5,0 sur #fcfbf8) ; rapport 17 (E8, ratios recalculés) : demo.css l.151 `background: #c0392b;` ; solution-page.css l.50 `color:#666666` et l.59 `color:#6b6b66` ; pricing-interactive.css l.41, 145 et 259 `color: #6a6a6a;`, l.63 `color: #707070;` ; les items heading-order et bouton langue sont traités en U198 et U199"
"U198","MINEUR","DÉGRADÉ","16;T1","/pricing;/tarifs","pricing.html;tarifs.html","Saut h1 vers h3 sur tarifs et pricing","tarifs.html:112 `<h3>Questions avant de commencer</h3>` et pricing.html:112 `<h3>Questions before you start</h3>` suivent directement le h1 (3 moteurs, 2 tailles) ; la même section, copiée par sync_conversion, est un `<h2>` sur l'accueil (index-fr.html:274, index.html:274).","16 (l.19) : Annexe A ; annexe C ; pricing.html ligne 112 ; tarifs.html ligne 112 || T1 (l.32) : rapport 16 ligne 19 ; tarifs.html:112 ; pricing.html:112 ; index-fr.html:274 ; index.html:274","Remplacer `<h3>Questions avant de commencer</h3>` par `<h2>Questions avant de commencer</h2>` (tarifs.html:112) et `<h3>Questions before you start</h3>` par `<h2>Questions before you start</h2>` (pricing.html:112)"
"U199","MINEUR","DÉGRADÉ","16","26 pages (en-tête et menu mobile)","index-fr.html;scripts/site_layout.py","Bouton de langue : nom accessible sans le texte visible « FR »","Nom calculé ""Choisir la langue"" : ne contient pas ""FR"", la commande vocale ""cliquer FR"" échoue et la langue courante n est annoncée que sur le lien du panneau (aria-current=""true"") ; le panneau lui-même est conforme (FR puis EN, Escape, retour du focus)","16 (l.24) : Annexe B ; docs/audit-total/screens/16/index-fr-1440-menu-langue-ouvert.png ; index-fr.html ligne 65 ; scripts/site_layout.py ligne 56","index-fr.html ligne 65 : `aria-label=""FR, choisir la langue""` ; pages EN : `aria-label=""EN, choose language""` (gabarit : scripts/site_layout.py ligne 56)."
"U200","MINEUR","DÉGRADÉ","16","/index-fr;/;/recrutement;/careers;/opposition;/opt-out;/contact;/contact-fr;/notre-solution;/our-solution","index-fr.html;recrutement.html;opposition.html;contact-fr.html","Flèches vocalisées dans les liens, 4 « Postuler » identiques","Glyphes vocalisés (""flèche vers la droite"", ""flèche nord-est"") ; le pied de page masque déjà le sien (`<span aria-hidden=""true""> →</span>`) ; ""Postuler →"" x4 : même nom, cibles différentes (annexe C sameNameDiffHref)","16 (l.41) : Sortie grep sur le HTML ; annexe C","index-fr.html ligne 192 : `<a class=""prospect-preview-link"" href=""/notre-solution"">En savoir plus<span aria-hidden=""true""> →</span></a>` ; recrutement.html, chaque bouton Postuler : `<a class=""page-button"" href=""mailto:..."" aria-label=""Postuler : Sales France"">Postuler<span aria-hidden=""true""> →</span></a>` (un aria-label par poste) ; opposition.html ligne 62 et contact-fr.html ligne 58 : même motif."
"U201","MINEUR","DÉGRADÉ","03;16","26 pages (en-tête, popover Démo, menu mobile, pied de page, contact)","scripts/site_layout.py;styles.css;site-pages.css","Liens ouvrant un nouvel onglet sans le signaler","Connexion, Réserver une démo, Axel CEO, Ilan CTO et LinkedIn (`target=""_blank""`, `rel=""noopener noreferrer""` présent) : aucun texte ni attribut ne signale l'ouverture ; le nom accessible des liens du popover est « Axel CEO » / « Ilan CTO » (image `alt=""""`, flèche `aria-hidden=""true""`), le panneau `#header-demo-options` n'a ni `role` ni nom ; aucune classe de texte masqué n'existe dans styles.css ni site-pages.css.","03 (l.22) : index.html:75 et :76 ; `grep -c 'sr-only|visually-hidden' styles.css site-pages.css` = 0 et 0 || 16 (l.43) : Annexe C (colonne liens _blank)","Dans scripts/site_layout.py lignes 31 et 32 et sur la même ligne des 26 pages, remplacer `<span aria-hidden=""true"">↗</span>` par `<span aria-hidden=""true"">↗</span><span class=""sr-only"">, nouvel onglet</span>` (pages EN : `, opens in a new tab`), ajouter `aria-label=""Réserver une démo avec""` (EN : `aria-label=""Book a demo with""`) au `div.demo-booking-popover`, et ajouter dans styles.css : `.sr-only{position:absolute;width:1px;height:1px;padding:0;margin:-1px;overflow:hidden;clip:rect(0,0,0,0);white-space:nowrap;border:0;}` ; rapport 16 : dans chaque lien target=""_blank"" ajouter `<span class=""sr-only""> (nouvel onglet)</span>` et dans site-pages.css `.sr-only{position:absolute;width:1px;height:1px;margin:-1px;overflow:hidden;clip-path:inset(50%);white-space:nowrap}` (gabarit scripts/site_layout.py)"
"U202","MINEUR","DÉGRADÉ","16","26 pages (pied de page)","site-pages.css","Mention copyright du pied de page à 3,98:1","Mesure pixel 3,98 (fond rosé du dégradé du pied de page #f8e8e8) ; théorique 4,57 sur #fcfbf8","16 (l.45) : Annexe D","site-pages.css ligne 169 : `.brand-close-bottom p { margin:0; color:#6a6762; font-size:12px; }` (5,44 sur #fcfbf8)."
"U203","MINEUR","DÉGRADÉ","16","26 pages (menu mobile à 320x256)","site-pages.css","Menu mobile à 400 % : bouton Fermer sort de l'écran","Le panneau défile d un bloc : le bouton Fermer sort de l écran dès que l on descend vers Connexion et Démo (Escape reste possible, retour par défilement)","16 (l.49) : docs/audit-total/screens/16/index-fr-z400-320x256-menu.png ; annexe F","site-pages.css ligne 135 : `.mobile-menu-header { position: sticky; top: 0; z-index: 1; background: #fff; flex-shrink: 0; }`."
"U204","MINEUR","DÉGRADÉ","16","/notre-solution;/our-solution","solution-page.css;home.css","Lien LinkedIn de la page solution distingué par la couleur","Ratio lien/texte 1,37 (1,47 en deutéranopie, 1,21 en protanopie) ; seul le glyphe ↗ le distingue, soulignement au survol seulement (solution-page.css ligne 147) ; la home souligne ses liens LinkedIn (home.css ligne 419) et les pages légales soulignent les leurs","16 (l.52) : Annexe G (paires) ; docs/audit-total/screens/16/notre-solution-1440-fiche-deuteranopie.png","solution-page.css : `.story-profile-linkedin { text-decoration: underline; text-decoration-color: #b7cfe6; text-underline-offset: 3px; }`."
"U205","MINEUR","DÉGRADÉ","20","pages chargeant motion.css (26), site-pages.css (26), home.css (2), demo.css (4), customers.css (4)","motion.css;site-pages.css;home.css;demo.css;customers.css","Classes mortes dans motion.css, site-pages.css, home.css, demo.css, customers.css (36 %)","Classes sans occurrence dans le HTML, le JS et le générateur : motion.css 3 (`home-motion-toggle`, `sp-change-plus`, `sp-motion` : 4 règles sur 15, 22 %) ; site-pages.css 11 (`example-label`, `faq-category`, `page-grid`, `page-grid--two`, `prospect-card`, `signal-reason`, `site-footer-copy`, `site-footer-top`, `step-number`, `team-avatar`, `team-initial` : 22 règles sur 168, 11 %) ; home.css 28 (`hs-btn-ghost`, `hs-section`, `hs-container`, `newsletter-band`, `home-difference`, `home-final-cta`... : 7 règles entièrement mortes sur 294) ; demo.css 15 (`demo-hero__*`, `hero-eyebrow-dot` : 2 règles sur 49) ; customers.css 1 (`customer-preview`) ; total tous fichiers : environ 75 194 octets morts sur 207 789 (36 %).","20 (l.27) : même script (sortie complète : scratchpad flux20/css_dups.out) ; méthode volontairement grossière : un nom de classe est considéré utilisé s'il apparaît comme mot dans un HTML, un JS ou scripts/site_layout.py","supprimer les règles listées après relecture ; pour home.css, les blocs `.hs-*` et `.newsletter-*` (l. indiquées dans css_dups.out)"
"U206","MINEUR","DÉGRADÉ","20","styles.css (13), home.css (9), site-pages.css (6), solution-page.css (5), contact.css (2), about.css, demo.css, legal.css, pricing-interactive.css (1 chacun)","styles.css;home.css;site-pages.css;solution-page.css;contact.css;about.css;demo.css;legal.css;pricing-interactive.css","39 sélecteurs déclarés plusieurs fois dans le même fichier","39 sélecteurs sont déclarés plusieurs fois dans le même fichier et le même media (fragmentation) : styles.css 13, home.css 9, site-pages.css 6, solution-page.css 5, contact.css 2, about.css, demo.css, legal.css et pricing-interactive.css 1 chacun.","20 (l.25) : même script : ""Même sélecteur répété dans le même fichier et même media (fragmentation): 39"" (liste complète dans scratchpad flux20/css_dups.out)","fusionner chaque paire de blocs en conservant l'ordre de cascade (dernier bloc gagnant) ; aucun changement visuel attendu"
"U207","MINEUR","DÉGRADÉ","17","/ et /index-fr (pricing.js, mobile-menu.js, floating-demo.js) ; les 26 pages (mobile-menu.js)","index.html;index-fr.html;scripts/site_layout.py (26 pages)","Scripts en fin de body sans defer","3 scripts parser-blocking sur la home (lignes 315, 316, 319), 1 sur chaque autre page ; les scripts de l'en-tête sont bien `defer`.","17 (l.30) : Annexe B (liste des scripts) ; `scripts/site_layout.py` ligne 133","E6."
"U208","MINEUR","DÉGRADÉ","03;T1","fichiers demo.js, demo.css, solution-page.js (/, /index-fr, /notre-solution, /our-solution)","demo.js;demo.css;solution-page.js;index.html;index-fr.html;notre-solution.html;our-solution.html","demo.js, demo.css et solution-page.js : code mort servi","demo.js (988 octets, 200) n'est chargé par aucune page (fichiers.csv l'attribue à tort à 2 pages par la sous-chaîne « floating-demo.js ») et n'observe que des `[data-animate]` absents ; demo.css (9 288 octets) est chargé sans paramètre de cache par index.html:15 et index-fr.html:15 seulement et 15 de ses 23 classes ne sont utilisées nulle part ; solution-page.js:1 à 11 cherche un `[data-disclosure-trigger]` que la pastille (notre-solution.html:156, our-solution.html:156) n'a plus : code mort chargé par les deux pages (l.158).","03 (l.30) : `grep -n -E '(^|[^-])demo\.js' *.html` = aucune ; `grep -c 'data-animate' *.html` = 0 partout ; `grep -n 'href=""/demo.css' *.html` = index.html:15, index-fr.html:15 ; analyse Python des classes (scratchpad/flux03, sortie ""inutilisées"") ; `grep -c 'data-disclosure-trigger' our-solution.html` = 3, aucun dans la pastille || T1 (l.40) : rapport 03 ligne 30 ; solution-page.js:1 à 11 ; notre-solution.html:156, 158 ; our-solution.html:156, 158","`git rm demo.js` ; dans demo.css supprimer les blocs inutilisés (lignes 57 à 72, 128 à 148, 189 à 270 et 285 à 290) ; dans index.html:15 et index-fr.html:15 remplacer `href=""/demo.css""` par `href=""/demo.css?v=main-audit-1""` ; dans solution-page.js supprimer les lignes 1 à 11 ; corriger fichiers.csv (demo.js : 0 page, demo.css : 2 pages) ; T1-26 propose de supprimer solution-page.js entièrement et la ligne `<script src=""/solution-page.js?v=chapter-progress-1""></script>` (notre-solution.html:158, our-solution.html:158) ; à arbitrer avec U099 qui propose au contraire de réutiliser solution-page.js sur l'accueil"
"U209","MINEUR","DÉGRADÉ","07","/recrutement;/careers","careers.js","Ancre directe vers un poste (#chief-of-staff) : le poste reste fermé","/recrutement#chief-of-staff et /careers#chief-of-staff : la page défile jusqu'au poste (top 85 px) mais il reste fermé (open=false)","07 (l.19) : resultats.json ancreChiefOfStaff = {'open': False, 'top': 85} pour FR et EN","rapport 07 (C1, deux dernières lignes de careers.js) : `const target = document.getElementById(location.hash.slice(1)); if (target && target.classList.contains('job-item')) target.open = true;`"
"U210","MINEUR","DÉGRADÉ","07;12;13","/recrutement (E05 à E08);/careers (E09 à E12);/notre-solution;/our-solution","recrutement.html;careers.html;notre-solution.html;our-solution.html;tests/solution-audit.test.cjs","Mailto de candidature avec tiret cadratin, demi-cadratins « 2 à 20 »","Les 8 sujets décodés (« Candidature Sales France [U+2014] Synthetic Swarm », « Application: Sales US [U+2014] Synthetic Swarm », ...) contiennent le tiret cadratin U+2014 encodé %E2%80%94 (rendu « â€"" » dans les clients mail qui ne décodent pas l'UTF-8 des mailto), corps vide, libellé identique « Postuler → » / « Apply → » pour les 4 liens ; adresse contact@syntheticswarm.ai joignable (MX OVH, SPF) ; le rapport 12 relève aussi 7 demi-cadratins U+2013 dans « 2 à 20 salariés » / « 2 to 20 employees » (notre-solution.html:79, 80, 88 ; our-solution.html:77, 79, 80, 88), imposés par tests/solution-audit.test.cjs:28.","07 (l.15) : annexe P3 (décodage python) ; `dig +short MX syntheticswarm.ai` ; recrutement.html l.65 à 68 ; emails.csv E05 à E08 || 07 (l.16) : annexe P3 ; careers.html l.65 à 68 ; emails.csv E09 à E12 || 12 (l.27) : script Python Unicode (scratchpad/flux12) : TOTAL 7 ; emails.csv E05-E12 || 13 (l.50) : `grep -o 'mailto:[^""]*' recrutement.html careers.html` décodé (urllib.parse.unquote)","rapport 07 (C3), attribut href des 4 liens « Postuler → » (recrutement.html l.65 à 68) : `mailto:contact@syntheticswarm.ai?subject=Candidature%20Sales%20France%20-%20Synthetic%20Swarm&amp;body=Bonjour%2C%0A%0AJe%20candidate%20au%20poste%20Sales%20France.%0A%0ANom%20%3A%20%0AProfil%20LinkedIn%20%3A%20%0ACV%20en%20pi%C3%A8ce%20jointe.%0A%0APourquoi%20ce%20poste%20%3A%20` puis les mêmes avec `Sales%20US`, `Tech` (corps « Tech%20%2F%20Ing%C3%A9nieur%20IA ») et `Chief%20of%20Staff` ; careers.html l.65 à 68 : `mailto:contact@syntheticswarm.ai?subject=Application%3A%20Sales%20France%20-%20Synthetic%20Swarm&amp;body=Hello%2C%0A%0AI%20am%20applying%20for%20the%20Sales%20France%20role.%0A%0AName%3A%20%0ALinkedIn%3A%20%0ACV%20attached.%0A%0AWhy%20this%20role%3A%20` (idem Sales US, Tech « Tech%20%2F%20AI%20Engineer », Chief of Staff) ; demi-cadratins (rapport 12) : `2 à 20 salariés` (notre-solution.html:79, 80, 88), `2 to 20 employees` (our-solution.html:77, 79, 80, 88) et tests/solution-audit.test.cjs:28 `assert.match(changes,/Île-de-France · 2 (?:à|to) 20/);` ; variante de sujet du rapport 13 : `Candidature%20%3A%20Sales%20France%20(Synthetic%20Swarm)`"
